"nz_points_total","nz_points_mixed","nz_points_opens","nz_points_womens","nz_qualify","scenario"
230,72,77,81,0,"Base"
232,70,81,81,0,"Base"
245,69,95,81,1,"Base"
230,76,75,79,0,"Base"
232,75,76,81,0,"Base"
230,72,81,77,0,"Base"
233,76,76,81,0,"Base"
226,75,75,76,0,"Base"
239,77,75,87,0,"Base"
221,69,76,76,0,"Base"
235,73,75,87,0,"Base"
228,73,74,81,0,"Base"
250,79,87,84,1,"Base"
234,71,84,79,0,"Base"
230,74,75,81,0,"Base"
223,72,74,77,0,"Base"
226,71,74,81,0,"Base"
225,73,73,79,0,"Base"
245,74,84,87,1,"Base"
223,70,74,79,0,"Base"
228,73,76,79,0,"Base"
238,72,79,87,1,"Base"
237,71,87,79,0,"Base"
230,74,79,77,0,"Base"
230,74,75,81,0,"Base"
240,72,87,81,0,"Base"
229,74,76,79,0,"Base"
240,72,81,87,1,"Base"
235,75,81,79,0,"Base"
222,68,75,79,0,"Base"
229,75,75,79,0,"Base"
228,73,74,81,0,"Base"
238,75,84,79,0,"Base"
226,72,77,77,0,"Base"
231,77,77,77,0,"Base"
251,75,95,81,1,"Base"
229,74,81,74,0,"Base"
232,74,81,77,0,"Base"
230,72,77,81,0,"Base"
221,71,74,76,0,"Base"
233,72,84,77,0,"Base"
227,70,76,81,0,"Base"
230,76,75,79,0,"Base"
231,71,84,76,0,"Base"
225,75,74,76,0,"Base"
237,71,87,79,0,"Base"
228,75,77,76,0,"Base"
239,75,87,77,1,"Base"
224,75,72,77,0,"Base"
223,68,79,76,0,"Base"
220,67,74,79,0,"Base"
228,68,79,81,0,"Base"
226,70,77,79,0,"Base"
227,76,75,76,0,"Base"
233,77,79,77,0,"Base"
230,72,77,81,0,"Base"
242,72,91,79,1,"Base"
233,77,75,81,0,"Base"
235,75,81,79,0,"Base"
229,71,79,79,0,"Base"
228,73,81,74,0,"Base"
229,74,76,79,0,"Base"
239,74,81,84,1,"Base"
250,76,95,79,1,"Base"
229,74,76,79,0,"Base"
231,75,77,79,0,"Base"
222,71,74,77,0,"Base"
240,75,84,81,0,"Base"
230,76,75,79,0,"Base"
228,73,79,76,0,"Base"
234,70,77,87,0,"Base"
244,77,91,76,1,"Base"
239,75,87,77,1,"Base"
232,77,76,79,0,"Base"
237,79,81,77,0,"Base"
221,71,76,74,0,"Base"
247,75,81,91,1,"Base"
232,77,76,79,0,"Base"
250,74,95,81,1,"Base"
233,77,75,81,0,"Base"
243,76,91,76,1,"Base"
226,74,76,76,0,"Base"
225,68,81,76,0,"Base"
244,79,84,81,1,"Base"
230,72,77,81,0,"Base"
224,72,75,77,0,"Base"
224,75,74,75,0,"Base"
237,77,76,84,0,"Base"
230,75,76,79,0,"Base"
225,76,75,74,0,"Base"
230,76,75,79,0,"Base"
239,77,75,87,0,"Base"
232,75,76,81,0,"Base"
233,75,79,79,0,"Base"
229,75,75,79,0,"Base"
236,73,76,87,0,"Base"
233,73,79,81,0,"Base"
233,70,84,79,0,"Base"
233,76,76,81,0,"Base"
232,72,81,79,0,"Base"
241,76,91,74,1,"Base"
238,75,84,79,1,"Base"
244,79,84,81,1,"Base"
235,77,81,77,0,"Base"
242,74,87,81,1,"Base"
242,75,91,76,1,"Base"
240,75,81,84,0,"Base"
238,74,87,77,0,"Base"
229,71,77,81,0,"Base"
234,74,79,81,0,"Base"
231,74,76,81,0,"Base"
226,70,77,79,0,"Base"
226,68,79,79,0,"Base"
222,68,75,79,0,"Base"
238,74,87,77,1,"Base"
233,73,76,84,0,"Base"
227,72,76,79,0,"Base"
229,68,84,77,0,"Base"
235,73,81,81,0,"Base"
235,75,84,76,0,"Base"
247,71,95,81,1,"Base"
233,72,87,74,0,"Base"
227,75,76,76,0,"Base"
228,75,76,77,0,"Base"
227,76,76,75,0,"Base"
235,77,79,79,0,"Base"
235,77,79,79,0,"Base"
232,74,79,79,0,"Base"
237,74,84,79,0,"Base"
224,72,77,75,0,"Base"
242,79,87,76,0,"Base"
230,76,77,77,0,"Base"
247,75,91,81,1,"Base"
231,74,76,81,0,"Base"
239,75,77,87,0,"Base"
228,72,79,77,0,"Base"
226,74,76,76,0,"Base"
233,73,81,79,0,"Base"
231,75,75,81,0,"Base"
235,73,87,75,0,"Base"
228,74,77,77,0,"Base"
245,77,87,81,1,"Base"
228,75,76,77,0,"Base"
220,75,70,75,0,"Base"
246,76,91,79,1,"Base"
230,72,79,79,0,"Base"
221,72,73,76,0,"Base"
236,74,81,81,0,"Base"
235,75,79,81,0,"Base"
226,72,73,81,0,"Base"
228,72,77,79,0,"Base"
242,72,91,79,1,"Base"
224,71,76,77,0,"Base"
237,71,79,87,0,"Base"
226,68,77,81,0,"Base"
227,74,74,79,0,"Base"
226,75,75,76,0,"Base"
226,71,76,79,0,"Base"
230,74,79,77,0,"Base"
225,68,76,81,0,"Base"
225,70,76,79,0,"Base"
232,75,76,81,0,"Base"
228,71,76,81,0,"Base"
235,75,81,79,0,"Base"
242,74,87,81,0,"Base"
240,79,77,84,0,"Base"
229,74,79,76,0,"Base"
222,73,75,74,0,"Base"
235,75,81,79,0,"Base"
228,72,75,81,0,"Base"
235,71,87,77,0,"Base"
226,74,77,75,0,"Base"
241,76,81,84,1,"Base"
231,81,74,76,0,"Base"
232,76,79,77,0,"Base"
229,76,74,79,0,"Base"
245,79,87,79,1,"Base"
223,70,74,79,0,"Base"
235,73,81,81,0,"Base"
236,71,81,84,1,"Base"
239,75,87,77,1,"Base"
239,79,79,81,0,"Base"
227,72,76,79,0,"Base"
224,73,75,76,0,"Base"
219,67,76,76,0,"Base"
220,72,75,73,0,"Base"
232,74,79,79,0,"Base"
240,72,91,77,0,"Base"
226,77,73,76,0,"Base"
229,74,74,81,0,"Base"
232,74,79,79,0,"Base"
230,68,81,81,0,"Base"
229,74,76,79,0,"Base"
231,75,79,77,0,"Base"
229,74,76,79,0,"Base"
233,75,77,81,0,"Base"
226,75,74,77,0,"Base"
237,75,81,81,0,"Base"
231,76,76,79,0,"Base"
228,72,72,84,0,"Base"
240,74,87,79,1,"Base"
236,76,79,81,1,"Base"
221,71,74,76,0,"Base"
248,72,95,81,1,"Base"
231,70,84,77,0,"Base"
228,77,75,76,0,"Base"
230,74,77,79,0,"Base"
238,77,74,87,0,"Base"
224,71,74,79,0,"Base"
226,75,76,75,0,"Base"
230,70,79,81,0,"Base"
222,67,76,79,0,"Base"
236,74,81,81,0,"Base"
241,75,79,87,1,"Base"
228,68,81,79,0,"Base"
227,72,79,76,0,"Base"
239,73,87,79,0,"Base"
241,73,87,81,1,"Base"
233,71,81,81,0,"Base"
232,68,77,87,0,"Base"
232,70,81,81,0,"Base"
221,68,74,79,0,"Base"
236,81,76,79,0,"Base"
219,71,75,73,0,"Base"
230,77,77,76,0,"Base"
233,77,75,81,0,"Base"
231,74,81,76,0,"Base"
231,74,76,81,0,"Base"
226,71,79,76,0,"Base"
240,77,84,79,0,"Base"
231,76,79,76,0,"Base"
233,75,77,81,0,"Base"
221,70,72,79,0,"Base"
229,68,74,87,0,"Base"
223,71,76,76,0,"Base"
231,73,77,81,0,"Base"
227,71,75,81,0,"Base"
226,68,81,77,0,"Base"
240,74,87,79,0,"Base"
239,73,87,79,0,"Base"
231,75,75,81,0,"Base"
242,76,87,79,1,"Base"
230,72,77,81,0,"Base"
238,73,84,81,0,"Base"
241,76,84,81,1,"Base"
235,74,77,84,0,"Base"
227,75,75,77,0,"Base"
238,68,91,79,0,"Base"
239,71,87,81,1,"Base"
228,79,75,74,0,"Base"
228,73,79,76,0,"Base"
229,74,76,79,0,"Base"
234,74,81,79,0,"Base"
244,72,91,81,1,"Base"
227,69,79,79,0,"Base"
234,76,79,79,0,"Base"
224,70,75,79,0,"Base"
230,74,77,79,0,"Base"
238,73,84,81,1,"Base"
227,74,74,79,0,"Base"
227,72,81,74,0,"Base"
230,75,76,79,0,"Base"
226,75,76,75,0,"Base"
237,81,75,81,0,"Base"
242,76,87,79,0,"Base"
221,68,74,79,0,"Base"
241,74,76,91,1,"Base"
234,74,79,81,0,"Base"
226,71,79,76,0,"Base"
231,76,79,76,0,"Base"
237,77,81,79,0,"Base"
242,77,84,81,1,"Base"
232,72,81,79,0,"Base"
239,76,84,79,0,"Base"
231,75,75,81,0,"Base"
232,72,79,81,0,"Base"
235,72,84,79,0,"Base"
234,77,76,81,0,"Base"
226,70,72,84,0,"Base"
226,73,74,79,0,"Base"
223,71,75,77,0,"Base"
234,72,81,81,0,"Base"
235,77,79,79,0,"Base"
228,71,76,81,0,"Base"
218,68,73,77,0,"Base"
228,72,75,81,0,"Base"
231,71,81,79,0,"Base"
225,72,72,81,0,"Base"
222,71,77,74,0,"Base"
243,71,91,81,1,"Base"
231,76,76,79,0,"Base"
227,72,76,79,0,"Base"
234,74,81,79,0,"Base"
232,74,81,77,0,"Base"
243,81,81,81,1,"Base"
231,68,76,87,0,"Base"
225,70,79,76,0,"Base"
236,74,81,81,0,"Base"
230,76,75,79,0,"Base"
230,75,79,76,0,"Base"
232,77,76,79,0,"Base"
232,77,74,81,0,"Base"
237,77,81,79,1,"Base"
236,73,87,76,0,"Base"
236,74,81,81,0,"Base"
241,73,84,84,0,"Base"
231,77,77,77,0,"Base"
241,73,81,87,0,"Base"
220,72,74,74,0,"Base"
236,76,81,79,0,"Base"
241,73,84,84,0,"Base"
218,68,76,74,0,"Base"
227,67,84,76,0,"Base"
258,79,95,84,1,"Base"
219,68,76,75,0,"Base"
254,72,95,87,1,"Base"
236,71,84,81,1,"Base"
224,68,77,79,0,"Base"
235,75,84,76,0,"Base"
228,71,76,81,0,"Base"
244,72,95,77,1,"Base"
218,68,75,75,0,"Base"
228,68,76,84,0,"Base"
238,77,84,77,1,"Base"
226,76,74,76,0,"Base"
233,72,77,84,0,"Base"
230,72,81,77,0,"Base"
232,75,76,81,0,"Base"
233,71,81,81,0,"Base"
230,73,76,81,0,"Base"
230,74,77,79,0,"Base"
228,72,77,79,0,"Base"
229,74,74,81,0,"Base"
235,74,84,77,1,"Base"
229,74,79,76,0,"Base"
233,75,79,79,1,"Base"
231,76,76,79,0,"Base"
223,68,76,79,0,"Base"
223,74,75,74,0,"Base"
228,75,74,79,0,"Base"
233,73,81,79,0,"Base"
226,68,74,84,0,"Base"
230,77,74,79,0,"Base"
233,77,77,79,0,"Base"
227,75,75,77,0,"Base"
235,81,73,81,0,"Base"
221,71,74,76,0,"Base"
245,74,76,95,1,"Base"
226,75,74,77,0,"Base"
235,75,79,81,0,"Base"
240,75,84,81,1,"Base"
238,76,81,81,1,"Base"
241,87,75,79,0,"Base"
235,77,79,79,0,"Base"
221,68,77,76,0,"Base"
239,72,91,76,0,"Base"
227,75,76,76,0,"Base"
228,68,84,76,0,"Base"
246,81,84,81,1,"Base"
235,73,81,81,0,"Base"
228,68,79,81,0,"Base"
232,70,81,81,0,"Base"
232,67,84,81,0,"Base"
226,68,77,81,0,"Base"
241,73,87,81,0,"Base"
229,74,76,79,0,"Base"
225,67,81,77,0,"Base"
247,72,91,84,1,"Base"
232,74,79,79,0,"Base"
241,75,87,79,0,"Base"
236,76,76,84,0,"Base"
232,73,84,75,0,"Base"
239,77,81,81,1,"Base"
238,81,76,81,0,"Base"
234,74,79,81,0,"Base"
225,75,75,75,0,"Base"
223,70,76,77,0,"Base"
228,71,81,76,0,"Base"
223,68,76,79,0,"Base"
242,74,87,81,1,"Base"
230,75,74,81,0,"Base"
230,79,74,77,0,"Base"
242,74,84,84,1,"Base"
233,68,84,81,0,"Base"
226,73,74,79,0,"Base"
239,77,81,81,0,"Base"
235,76,75,84,0,"Base"
238,75,79,84,0,"Base"
226,74,76,76,0,"Base"
226,71,76,79,0,"Base"
230,76,75,79,0,"Base"
227,76,74,77,0,"Base"
223,67,77,79,0,"Base"
239,76,79,84,0,"Base"
230,76,77,77,0,"Base"
242,76,79,87,1,"Base"
226,70,75,81,0,"Base"
244,81,84,79,0,"Base"
226,71,76,79,0,"Base"
245,71,87,87,1,"Base"
225,71,73,81,0,"Base"
249,81,87,81,1,"Base"
244,74,91,79,1,"Base"
236,74,81,81,0,"Base"
237,76,74,87,0,"Base"
235,77,74,84,1,"Base"
231,71,79,81,0,"Base"
224,73,75,76,0,"Base"
241,75,87,79,1,"Base"
235,73,87,75,0,"Base"
242,71,84,87,1,"Base"
229,70,75,84,0,"Base"
235,75,81,79,1,"Base"
236,73,87,76,0,"Base"
233,75,79,79,0,"Base"
228,75,74,79,0,"Base"
223,72,75,76,0,"Base"
227,74,76,77,0,"Base"
235,75,76,84,0,"Base"
229,73,75,81,0,"Base"
219,68,74,77,0,"Base"
231,68,76,87,0,"Base"
244,76,87,81,1,"Base"
223,72,75,76,0,"Base"
230,75,76,79,0,"Base"
222,73,75,74,0,"Base"
231,73,79,79,0,"Base"
227,76,74,77,0,"Base"
220,72,72,76,0,"Base"
232,77,74,81,0,"Base"
230,72,77,81,0,"Base"
249,81,91,77,1,"Base"
222,69,74,79,0,"Base"
225,73,76,76,0,"Base"
246,76,91,79,1,"Base"
229,72,81,76,0,"Base"
230,79,75,76,0,"Base"
235,68,91,76,0,"Base"
230,75,79,76,0,"Base"
228,67,84,77,0,"Base"
226,74,77,75,0,"Base"
236,77,84,75,1,"Base"
231,73,79,79,0,"Base"
247,76,87,84,1,"Base"
235,73,87,75,0,"Base"
236,79,76,81,1,"Base"
247,81,87,79,1,"Base"
233,75,81,77,0,"Base"
228,73,76,79,0,"Base"
227,74,76,77,0,"Base"
238,72,75,91,0,"Base"
237,77,79,81,1,"Base"
229,74,79,76,0,"Base"
228,75,74,79,0,"Base"
232,72,81,79,0,"Base"
234,74,81,79,0,"Base"
245,70,91,84,1,"Base"
231,70,84,77,0,"Base"
235,75,81,79,0,"Base"
235,79,75,81,0,"Base"
231,73,79,79,0,"Base"
233,73,76,84,0,"Base"
223,68,74,81,0,"Base"
227,74,74,79,0,"Base"
234,76,81,77,0,"Base"
241,81,81,79,0,"Base"
231,73,79,79,0,"Base"
245,73,91,81,1,"Base"
236,74,87,75,0,"Base"
238,81,76,81,1,"Base"
232,72,81,79,0,"Base"
228,75,76,77,0,"Base"
235,72,79,84,1,"Base"
242,74,87,81,1,"Base"
230,72,77,81,0,"Base"
231,79,75,77,0,"Base"
232,74,79,79,0,"Base"
228,68,81,79,0,"Base"
244,77,91,76,1,"Base"
232,75,76,81,0,"Base"
239,76,79,84,0,"Base"
231,77,75,79,0,"Base"
231,73,79,79,0,"Base"
232,74,79,79,0,"Base"
221,68,76,77,0,"Base"
220,68,73,79,0,"Base"
236,76,76,84,0,"Base"
226,71,76,79,0,"Base"
242,81,77,84,1,"Base"
230,72,77,81,0,"Base"
238,73,91,74,1,"Base"
228,70,74,84,0,"Base"
223,68,79,76,0,"Base"
250,71,95,84,1,"Base"
228,75,77,76,0,"Base"
235,74,84,77,0,"Base"
231,77,75,79,0,"Base"
239,76,79,84,1,"Base"
230,72,74,84,0,"Base"
228,76,75,77,0,"Base"
232,71,74,87,1,"Base"
228,73,81,74,0,"Base"
231,74,76,81,0,"Base"
236,76,81,79,0,"Base"
233,77,79,77,0,"Base"
238,75,84,79,1,"Base"
227,72,79,76,0,"Base"
231,76,76,79,0,"Base"
229,71,79,79,0,"Base"
248,70,91,87,1,"Base"
229,73,75,81,0,"Base"
237,77,84,76,0,"Base"
223,73,76,74,0,"Base"
228,73,74,81,0,"Base"
236,79,76,81,0,"Base"
231,75,75,81,0,"Base"
243,72,84,87,1,"Base"
234,74,81,79,0,"Base"
230,75,79,76,0,"Base"
228,68,76,84,0,"Base"
236,73,84,79,0,"Base"
227,71,79,77,0,"Base"
232,76,75,81,0,"Base"
233,75,79,79,0,"Base"
223,68,79,76,0,"Base"
236,72,77,87,0,"Base"
242,79,79,84,1,"Base"
231,77,75,79,0,"Base"
225,71,79,75,0,"Base"
240,75,81,84,1,"Base"
231,73,79,79,0,"Base"
243,75,81,87,0,"Base"
231,71,81,79,0,"Base"
244,76,87,81,1,"Base"
229,74,74,81,0,"Base"
229,75,75,79,0,"Base"
224,71,76,77,0,"Base"
239,74,84,81,1,"Base"
243,75,81,87,1,"Base"
243,73,91,79,1,"Base"
223,68,74,81,0,"Base"
228,76,77,75,0,"Base"
229,74,74,81,0,"Base"
236,74,81,81,1,"Base"
236,70,87,79,0,"Base"
233,67,87,79,0,"Base"
237,75,81,81,1,"Base"
223,68,74,81,0,"Base"
232,76,75,81,0,"Base"
253,75,87,91,1,"Base"
237,76,87,74,0,"Base"
239,76,84,79,0,"Base"
228,73,76,79,0,"Base"
242,79,76,87,1,"Base"
251,75,95,81,1,"Base"
253,81,91,81,1,"Base"
221,68,76,77,0,"Base"
231,77,75,79,0,"Base"
223,68,76,79,0,"Base"
222,68,75,79,0,"Base"
226,74,75,77,0,"Base"
238,72,87,79,0,"Base"
240,72,87,81,1,"Base"
223,72,76,75,0,"Base"
240,76,87,77,0,"Base"
234,71,76,87,1,"Base"
231,71,79,81,0,"Base"
230,72,77,81,0,"Base"
225,74,77,74,0,"Base"
223,72,77,74,0,"Base"
236,68,87,81,1,"Base"
229,73,75,81,0,"Base"
229,71,81,77,0,"Base"
230,75,76,79,0,"Base"
233,73,79,81,0,"Base"
224,73,74,77,0,"Base"
245,75,91,79,1,"Base"
235,81,75,79,0,"Base"
244,74,91,79,1,"Base"
223,75,72,76,0,"Base"
232,74,79,79,0,"Base"
231,72,84,75,0,"Base"
235,74,84,77,0,"Base"
232,77,79,76,0,"Base"
227,71,75,81,0,"Base"
230,75,76,79,0,"Base"
249,74,91,84,1,"Base"
228,73,74,81,0,"Base"
241,73,87,81,1,"Base"
232,74,77,81,0,"Base"
229,75,73,81,0,"Base"
229,77,75,77,0,"Base"
234,76,79,79,0,"Base"
218,68,76,74,0,"Base"
232,76,77,79,0,"Base"
222,71,74,77,0,"Base"
234,75,84,75,0,"Base"
246,76,91,79,1,"Base"
240,68,91,81,0,"Base"
222,70,75,77,0,"Base"
224,73,75,76,0,"Base"
243,77,87,79,1,"Base"
242,68,87,87,1,"Base"
230,70,81,79,0,"Base"
227,72,79,76,0,"Base"
238,76,81,81,1,"Base"
217,66,77,74,0,"Base"
242,77,81,84,1,"Base"
233,81,76,76,0,"Base"
242,74,87,81,1,"Base"
230,72,79,79,0,"Base"
249,77,95,77,1,"Base"
235,72,79,84,0,"Base"
243,73,91,79,1,"Base"
244,76,91,77,1,"Base"
232,74,77,81,0,"Base"
228,68,81,79,0,"Base"
221,71,74,76,0,"Base"
241,75,87,79,1,"Base"
230,72,79,79,0,"Base"
241,71,91,79,1,"Base"
229,77,73,79,0,"Base"
228,73,79,76,0,"Base"
225,68,81,76,0,"Base"
233,73,79,81,0,"Base"
231,75,81,75,0,"Base"
226,75,74,77,0,"Base"
221,67,75,79,0,"Base"
228,71,76,81,0,"Base"
223,72,75,76,0,"Base"
227,72,76,79,0,"Base"
221,70,76,75,0,"Base"
229,72,81,76,0,"Base"
239,76,79,84,1,"Base"
225,70,74,81,0,"Base"
233,70,84,79,0,"Base"
233,76,84,73,0,"Base"
222,68,77,77,0,"Base"
243,75,91,77,1,"Base"
238,75,84,79,0,"Base"
245,87,77,81,1,"Base"
239,74,84,81,1,"Base"
245,87,79,79,1,"Base"
225,72,76,77,0,"Base"
230,75,76,79,0,"Base"
235,77,84,74,0,"Base"
224,73,74,77,0,"Base"
227,72,74,81,0,"Base"
253,77,95,81,1,"Base"
226,70,79,77,0,"Base"
240,74,87,79,1,"Base"
225,72,74,79,0,"Base"
239,76,84,79,1,"Base"
236,74,81,81,1,"Base"
228,74,77,77,0,"Base"
228,74,75,79,0,"Base"
227,75,75,77,0,"Base"
237,69,87,81,1,"Base"
240,72,81,87,0,"Base"
234,73,84,77,0,"Base"
231,73,79,79,0,"Base"
231,74,81,76,0,"Base"
230,74,77,79,0,"Base"
230,74,75,81,0,"Base"
226,71,76,79,0,"Base"
231,76,76,79,0,"Base"
226,70,75,81,0,"Base"
235,72,84,79,0,"Base"
228,68,76,84,0,"Base"
226,72,75,79,0,"Base"
235,77,77,81,0,"Base"
224,75,75,74,0,"Base"
234,71,84,79,0,"Base"
235,73,75,87,0,"Base"
247,73,95,79,1,"Base"
231,75,75,81,0,"Base"
230,75,74,81,0,"Base"
233,72,77,84,0,"Base"
235,75,81,79,0,"Base"
227,71,77,79,0,"Base"
242,72,91,79,1,"Base"
226,71,76,79,0,"Base"
231,76,79,76,0,"Base"
229,74,79,76,0,"Base"
237,71,87,79,0,"Base"
234,71,84,79,0,"Base"
231,68,87,76,0,"Base"
229,74,76,79,0,"Base"
231,70,77,84,0,"Base"
228,68,76,84,0,"Base"
223,68,74,81,0,"Base"
227,73,75,79,0,"Base"
233,73,81,79,0,"Base"
228,72,75,81,0,"Base"
235,75,84,76,0,"Base"
247,76,87,84,1,"Base"
226,71,76,79,0,"Base"
222,68,75,79,0,"Base"
240,84,77,79,0,"Base"
228,72,77,79,0,"Base"
221,68,76,77,0,"Base"
223,70,74,79,0,"Base"
228,68,81,79,0,"Base"
224,68,79,77,0,"Base"
230,75,74,81,0,"Base"
224,68,75,81,0,"Base"
230,76,73,81,0,"Base"
233,79,75,79,0,"Base"
230,74,75,81,0,"Base"
242,76,87,79,0,"Base"
233,73,81,79,0,"Base"
221,69,76,76,0,"Base"
235,77,79,79,0,"Base"
218,68,76,74,0,"Base"
243,72,87,84,1,"Base"
234,72,81,81,0,"Base"
240,77,87,76,0,"Base"
237,77,81,79,0,"Base"
223,69,75,79,0,"Base"
229,76,72,81,0,"Base"
233,76,76,81,0,"Base"
223,71,76,76,0,"Base"
225,73,77,75,0,"Base"
231,74,76,81,0,"Base"
222,70,77,75,0,"Base"
231,75,81,75,0,"Base"
227,76,70,81,0,"Base"
231,73,81,77,0,"Base"
227,75,76,76,0,"Base"
232,77,74,81,0,"Base"
230,70,76,84,0,"Base"
232,74,79,79,0,"Base"
230,75,79,76,0,"Base"
244,81,76,87,1,"Base"
230,76,75,79,0,"Base"
235,75,81,79,0,"Base"
225,74,76,75,0,"Base"
242,76,87,79,1,"Base"
222,71,75,76,0,"Base"
225,75,74,76,0,"Base"
244,81,84,79,1,"Base"
226,74,76,76,0,"Base"
242,76,87,79,1,"Base"
243,75,87,81,1,"Base"
236,70,91,75,1,"Base"
231,76,76,79,0,"Base"
233,73,76,84,0,"Base"
230,76,75,79,0,"Base"
228,76,75,77,0,"Base"
243,71,95,77,1,"Base"
228,74,75,79,0,"Base"
238,70,87,81,0,"Base"
230,68,81,81,0,"Base"
220,70,71,79,0,"Base"
227,74,76,77,0,"Base"
233,76,76,81,0,"Base"
229,74,76,79,0,"Base"
227,72,76,79,0,"Base"
234,76,77,81,0,"Base"
225,70,79,76,0,"Base"
225,69,77,79,0,"Base"
233,68,84,81,0,"Base"
231,71,79,81,0,"Base"
218,68,74,76,0,"Base"
229,73,81,75,0,"Base"
229,69,81,79,0,"Base"
238,73,81,84,0,"Base"
228,71,76,81,0,"Base"
229,74,74,81,0,"Base"
230,68,75,87,0,"Base"
237,71,87,79,0,"Base"
221,68,76,77,0,"Base"
229,77,75,77,0,"Base"
233,75,81,77,0,"Base"
221,70,77,74,0,"Base"
232,72,81,79,0,"Base"
224,72,75,77,0,"Base"
233,77,77,79,0,"Base"
223,68,79,76,0,"Base"
233,77,79,77,0,"Base"
240,72,87,81,1,"Base"
237,74,87,76,1,"Base"
239,74,84,81,0,"Base"
229,72,76,81,0,"Base"
227,74,77,76,0,"Base"
231,68,76,87,0,"Base"
237,77,79,81,0,"Base"
230,73,76,81,0,"Base"
234,72,81,81,0,"Base"
230,74,75,81,0,"Base"
246,70,95,81,1,"Base"
237,74,87,76,1,"Base"
224,75,74,75,0,"Base"
238,75,87,76,0,"Base"
225,69,79,77,0,"Base"
248,74,95,79,1,"Base"
225,72,77,76,0,"Base"
239,68,87,84,1,"Base"
223,70,79,74,0,"Base"
233,73,81,79,0,"Base"
226,72,75,79,0,"Base"
234,71,84,79,0,"Base"
232,75,76,81,0,"Base"
220,72,72,76,0,"Base"
235,75,79,81,0,"Base"
231,74,76,81,0,"Base"
234,76,77,81,0,"Base"
235,77,84,74,0,"Base"
227,74,77,76,0,"Base"
225,76,74,75,0,"Base"
250,81,95,74,1,"Base"
232,76,77,79,0,"Base"
233,76,76,81,0,"Base"
229,75,75,79,0,"Base"
239,74,84,81,1,"Base"
233,72,84,77,0,"Base"
221,67,75,79,0,"Base"
228,73,74,81,0,"Base"
223,70,74,79,0,"Base"
236,68,81,87,0,"Base"
228,74,75,79,0,"Base"
229,73,81,75,0,"Base"
225,70,76,79,0,"Base"
230,74,77,79,0,"Base"
232,75,76,81,0,"Base"
224,71,74,79,0,"Base"
231,76,74,81,0,"Base"
251,77,95,79,1,"Base"
231,71,81,79,0,"Base"
230,75,76,79,0,"Base"
229,75,73,81,0,"Base"
228,77,75,76,0,"Base"
242,74,81,87,0,"Base"
228,72,75,81,0,"Base"
236,73,76,87,0,"Base"
238,76,81,81,1,"Base"
231,76,74,81,0,"Base"
233,74,72,87,0,"Base"
222,72,73,77,0,"Base"
231,71,81,79,0,"Base"
231,75,75,81,0,"Base"
236,74,81,81,0,"Base"
231,75,75,81,0,"Base"
226,71,81,74,0,"Base"
231,72,75,84,0,"Base"
236,70,91,75,0,"Base"
234,74,79,81,0,"Base"
228,68,76,84,0,"Base"
246,76,95,75,1,"Base"
232,64,81,87,0,"Base"
244,77,91,76,1,"Base"
226,74,76,76,0,"Base"
229,72,76,81,0,"Base"
234,75,75,84,0,"Base"
234,77,81,76,0,"Base"
228,72,77,79,0,"Base"
245,74,87,84,1,"Base"
232,66,87,79,0,"Base"
237,76,87,74,0,"Base"
232,74,77,81,0,"Base"
229,73,79,77,0,"Base"
221,71,74,76,0,"Base"
239,79,84,76,1,"Base"
224,69,79,76,0,"Base"
236,71,81,84,0,"Base"
234,76,77,81,0,"Base"
229,72,76,81,0,"Base"
232,74,79,79,1,"Base"
235,69,87,79,0,"Base"
226,70,75,81,0,"Base"
240,74,79,87,0,"Base"
247,75,91,81,1,"Base"
226,71,76,79,0,"Base"
231,75,77,79,0,"Base"
226,72,75,79,0,"Base"
239,76,84,79,1,"Base"
243,87,79,77,1,"Base"
228,68,79,81,0,"Base"
249,84,84,81,1,"Base"
231,76,76,79,0,"Base"
225,67,77,81,0,"Base"
238,68,95,75,0,"Base"
232,75,76,81,0,"Base"
221,71,75,75,0,"Base"
239,76,76,87,1,"Base"
237,75,81,81,0,"Base"
225,72,74,79,0,"Base"
230,74,79,77,0,"Base"
232,72,79,81,0,"Base"
223,68,79,76,0,"Base"
225,73,75,77,0,"Base"
234,72,81,81,0,"Base"
228,73,76,79,0,"Base"
233,77,77,79,0,"Base"
223,68,76,79,0,"Base"
229,75,77,77,0,"Base"
231,74,76,81,0,"Base"
246,72,95,79,1,"Base"
237,75,81,81,1,"Base"
220,68,76,76,0,"Base"
230,74,75,81,0,"Base"
228,73,76,79,0,"Base"
246,76,91,79,1,"Base"
237,75,75,87,0,"Base"
227,73,75,79,0,"Base"
225,75,73,77,0,"Base"
220,68,76,76,0,"Base"
230,76,79,75,0,"Base"
248,74,87,87,1,"Base"
230,75,81,74,0,"Base"
224,68,77,79,0,"Base"
227,75,76,76,0,"Base"
231,79,75,77,0,"Base"
227,67,87,73,0,"Base"
224,75,75,74,0,"Base"
237,71,79,87,0,"Base"
232,76,77,79,0,"Base"
222,68,77,77,0,"Base"
230,76,73,81,0,"Base"
232,81,76,75,0,"Base"
245,75,91,79,1,"Base"
245,79,87,79,1,"Base"
235,77,77,81,1,"Base"
233,68,84,81,0,"Base"
226,71,76,79,0,"Base"
227,72,74,81,0,"Base"
239,74,81,84,0,"Base"
233,68,84,81,0,"Base"
228,75,74,79,0,"Base"
240,68,91,81,1,"Base"
